Roll_No,Semester,Subject,Internal,External,Total,Grade
IT2023030,1,Mathematics I,22,54,76,A
IT2023030,1,Python Programming,24,55,79,A
IT2023030,2,Data Structures,24,56,80,A+
IT2023030,2,Database Management Systems,23,56,79,A
IT2023030,2,Statistics,24,55,79,A
IT2023030,2,Web Development,26,52,78,A
IT2023030,3,Computer Networks,21,52,73,A
IT2023030,3,Operating Systems,23,57,80,A+
IT2023030,3,Python for Data Analytics,26,51,77,A
IT2023030,3,Software Engineering,23,55,78,A
IT2023030,4,Artificial Intelligence,20,56,76,A
IT2023030,4,Cloud Computing,25,49,74,A
IT2023030,4,Data Visualization,25,53,78,A
IT2023030,4,Java Programming,21,56,77,A
IT2023031,1,Communication Skills,16,46,62,B+
IT2023031,1,Digital Electronics,19,35,54,B
IT2023031,1,Mathematics I,19,45,64,B+
IT2023031,1,Python Programming,20,38,58,B
IT2023031,2,Data Structures,20,47,67,B+
IT2023031,2,Database Management Systems,19,35,54,B
IT2023031,2,Statistics,17,41,58,B
IT2023031,2,Web Development,18,39,57,B
IT2023031,3,Computer Networks,18,41,59,B
IT2023031,3,Operating Systems,15,32,47,C
IT2023031,3,Python for Data Analytics,18,40,58,B
IT2023031,3,Software Engineering,18,41,59,B
IT2023031,4,Artificial Intelligence,20,47,67,B+
IT2023031,4,Cloud Computing,18,39,57,B
IT2023031,4,Data Visualization,15,41,56,B
IT2023031,4,Java Programming,21,36,57,B
IT2023032,1,Communication Skills,23,52,75,A
IT2023032,1,Digital Electronics,23,53,76,A
IT2023032,1,Mathematics I,21,51,72,A
IT2023032,1,Python Programming,24,56,80,A+
IT2023032,2,Data Structures,22,48,70,A
IT2023032,2,Database Management Systems,20,57,77,A
IT2023032,2,Statistics,23,44,67,B+
IT2023032,2,Web Development,23,49,72,A
IT2023032,3,Computer Networks,24,51,75,A
IT2023032,3,Operating Systems,21,52,73,A
IT2023032,3,Python for Data Analytics,26,55,81,A+
IT2023032,3,Software Engineering,26,56,82,A+
IT2023032,4,Artificial Intelligence,26,57,83,A+
IT2023032,4,Cloud Computing,20,51,71,A
IT2023032,4,Data Visualization,23,52,75,A
IT2023032,4,Java Programming,25,53,78,A
IT2023033,1,Communication Skills,18,35,53,B
IT2023033,1,Digital Electronics,22,39,61,B+
IT2023033,1,Mathematics I,20,40,60,B+
IT2023033,1,Python Programming,19,37,56,B
IT2023033,2,Data Structures,22,42,64,B+
IT2023033,2,Database Management Systems,21,41,62,B+
IT2023033,2,Statistics,20,37,57,B
IT2023033,2,Web Development,22,41,63,B+
IT2023033,3,Computer Networks,16,39,55,B
IT2023033,3,Operating Systems,20,45,65,B+
IT2023033,3,Python for Data Analytics,21,38,59,B
IT2023033,3,Software Engineering,18,36,54,B
IT2023033,4,Artificial Intelligence,20,47,67,B+
IT2023033,4,Cloud Computing,21,36,57,B
IT2023033,4,Data Visualization,22,42,64,B+
IT2023033,4,Java Programming,17,36,53,B
IT2023034,1,Communication Skills,18,45,63,B+
IT2023034,1,Digital Electronics,16,45,61,B+
IT2023034,1,Mathematics I,17,40,57,B
IT2023034,1,Python Programming,21,46,67,B+
IT2023034,2,Data Structures,19,45,64,B+
IT2023034,2,Database Management Systems,18,38,56,B
IT2023034,2,Statistics,18,49,67,B+
IT2023034,2,Web Development,18,43,61,B+
IT2023034,3,Computer Networks,19,41,60,B+
IT2023034,3,Operating Systems,17,33,50,B
IT2023034,3,Python for Data Analytics,18,36,54,B
IT2023034,3,Software Engineering,20,41,61,B+
IT2023034,4,Artificial Intelligence,15,38,53,B
IT2023034,4,Cloud Computing,16,37,53,B
IT2023034,4,Data Visualization,19,48,67,B+
IT2023034,4,Java Programming,22,39,61,B+
IT2023035,1,Communication Skills,21,47,68,B+
IT2023035,1,Digital Electronics,19,44,63,B+
IT2023035,1,Mathematics I,23,47,70,A
IT2023035,1,Python Programming,24,48,72,A
IT2023035,2,Data Structures,21,50,71,A
IT2023035,2,Database Management Systems,22,47,69,B+
IT2023035,2,Statistics,24,54,78,A
IT2023035,2,Web Development,23,56,79,A
IT2023035,3,Computer Networks,21,49,70,A
IT2023035,3,Operating Systems,21,49,70,A
IT2023035,3,Python for Data Analytics,23,51,74,A
IT2023035,3,Software Engineering,24,46,70,A
IT2023035,4,Artificial Intelligence,22,52,74,A
IT2023035,4,Cloud Computing,24,48,72,A
IT2023035,4,Data Visualization,21,53,74,A
IT2023035,4,Java Programming,21,49,70,A
IT2023036,1,Communication Skills,17,41,58,B
IT2023036,1,Digital Electronics,19,36,55,B
IT2023036,1,Mathematics I,17,39,56,B
IT2023036,1,Python Programming,17,43,60,B+
IT2023036,2,Data Structures,20,43,63,B+
IT2023036,2,Database Management Systems,18,33,51,B
IT2023036,2,Statistics,21,36,57,B
IT2023036,2,Web Development,19,34,53,B
IT2023036,3,Computer Networks,18,41,59,B
IT2023036,3,Operating Systems,19,41,60,B+
IT2023036,3,Python for Data Analytics,19,38,57,B
IT2023036,3,Software Engineering,19,38,57,B
IT2023036,4,Artificial Intelligence,16,47,63,B+
IT2023036,4,Cloud Computing,18,36,54,B
IT2023036,4,Data Visualization,22,43,65,B+
IT2023036,4,Java Programming,17,35,52,B
IT2023037,1,Communication Skills,22,54,76,A
IT2023037,1,Digital Electronics,23,49,72,A
IT2023037,1,Mathematics I,22,51,73,A
IT2023037,1,Python Programming,22,51,73,A
IT2023037,2,Data Structures,26,53,79,A
IT2023037,2,Database Management Systems,23,56,79,A
IT2023037,2,Statistics,23,54,77,A
IT2023037,2,Web Development,24,55,79,A
IT2023037,3,Computer Networks,23,59,82,A+
IT2023037,3,Operating Systems,25,55,80,A+
IT2023037,3,Python for Data Analytics,24,50,74,A
IT2023037,3,Software Engineering,25,54,79,A
IT2023037,4,Artificial Intelligence,25,58,83,A+
IT2023037,4,Cloud Computing,21,54,75,A
IT2023037,4,Data Visualization,26,51,77,A
IT2023037,4,Java Programming,20,48,68,B+
IT2023038,1,Communication Skills,19,46,65,B+
IT2023038,1,Digital Electronics,19,46,65,B+
IT2023038,1,Mathematics I,18,48,66,B+
IT2023038,1,Python Programming,19,40,59,B
IT2023038,2,Data Structures,17,45,62,B+
IT2023038,2,Database Management Systems,18,47,65,B+
IT2023038,2,Statistics,16,41,57,B
IT2023038,2,Web Development,18,42,60,B+
IT2023038,3,Computer Networks,19,43,62,B+
IT2023038,3,Operating Systems,16,45,61,B+
IT2023038,3,Python for Data Analytics,19,44,63,B+
IT2023038,3,Software Engineering,21,43,64,B+
IT2023038,4,Artificial Intelligence,22,47,69,B+
IT2023038,4,Cloud Computing,15,36,51,B
IT2023038,4,Data Visualization,19,48,67,B+
IT2023038,4,Java Programming,16,44,60,B+
IT2023039,1,Communication Skills,20,60,80,A+
IT2023039,1,Digital Electronics,21,54,75,A
IT2023039,1,Mathematics I,21,56,77,A
IT2023039,1,Python Programming,19,60,79,A
IT2023039,2,Data Structures,23,48,71,A
IT2023039,2,Database Management Systems,22,53,75,A
IT2023039,2,Statistics,19,53,72,A
IT2023039,2,Web Development,23,55,78,A
IT2023039,3,Computer Networks,24,57,81,A+
IT2023039,3,Operating Systems,20,50,70,A
IT2023039,3,Python for Data Analytics,21,57,78,A
IT2023039,3,Software Engineering,21,52,73,A
IT2023039,4,Artificial Intelligence,26,54,80,A+
IT2023039,4,Cloud Computing,21,57,78,A
IT2023039,4,Data Visualization,20,55,75,A
IT2023039,4,Java Programming,20,53,73,A
IT2023040,1,Communication Skills,16,42,58,B
IT2023040,1,Digital Electronics,18,36,54,B
IT2023040,1,Mathematics I,18,40,58,B
IT2023040,1,Python Programming,18,46,64,B+
IT2023040,2,Data Structures,19,37,56,B
IT2023040,2,Database Management Systems,17,36,53,B
IT2023040,2,Statistics,15,41,56,B
IT2023040,2,Web Development,16,32,48,C
IT2023040,3,Computer Networks,18,36,54,B
IT2023040,3,Operating Systems,16,41,57,B
IT2023040,3,Python for Data Analytics,18,38,56,B
IT2023040,3,Software Engineering,20,41,61,B+
IT2023040,4,Artificial Intelligence,22,37,59,B
IT2023040,4,Cloud Computing,17,39,56,B
IT2023040,4,Data Visualization,17,40,57,B
IT2023040,4,Java Programming,15,41,56,B
IT2023041,1,Communication Skills,17,23,40,C
IT2023041,1,Digital Electronics,14,29,43,C
IT2023041,1,Mathematics I,14,28,42,C
IT2023041,1,Python Programming,18,31,49,C
IT2023041,2,Data Structures,18,31,49,C
IT2023041,2,Database Management Systems,17,32,49,C
IT2023041,2,Statistics,15,28,43,C
IT2023041,2,Web Development,15,31,46,C
IT2023041,3,Computer Networks,17,26,43,C
IT2023041,3,Operating Systems,15,35,50,B
IT2023041,3,Python for Data Analytics,16,30,46,C
IT2023041,3,Software Engineering,15,32,47,C
IT2023041,4,Artificial Intelligence,14,31,45,C
IT2023041,4,Cloud Computing,17,25,42,C
IT2023041,4,Data Visualization,17,31,48,C
IT2023041,4,Java Programming,13,35,48,C
IT2023042,1,Communication Skills,20,42,62,B+
IT2023042,1,Digital Electronics,18,38,56,B
IT2023042,1,Mathematics I,16,37,53,B
IT2023042,1,Python Programming,18,39,57,B
IT2023042,2,Data Structures,20,36,56,B
IT2023042,2,Database Management Systems,20,45,65,B+
IT2023042,2,Statistics,18,36,54,B
IT2023042,2,Web Development,19,45,64,B+
IT2023042,3,Computer Networks,18,39,57,B
IT2023042,3,Operating Systems,20,39,59,B
IT2023042,3,Python for Data Analytics,18,41,59,B
IT2023042,3,Software Engineering,18,40,58,B
IT2023042,4,Artificial Intelligence,22,43,65,B+
IT2023042,4,Cloud Computing,15,41,56,B
IT2023042,4,Data Visualization,18,45,63,B+
IT2023042,4,Java Programming,21,38,59,B
IT2023043,1,Communication Skills,17,36,53,B
IT2023043,1,Digital Electronics,19,42,61,B+
IT2023043,1,Mathematics I,18,43,61,B+
IT2023043,1,Python Programming,19,34,53,B
IT2023043,2,Data Structures,19,37,56,B
IT2023043,2,Database Management Systems,21,37,58,B
IT2023043,2,Statistics,19,35,54,B
IT2023043,2,Web Development,19,39,58,B
IT2023043,3,Computer Networks,18,42,60,B+
IT2023043,3,Operating Systems,18,43,61,B+
IT2023043,3,Python for Data Analytics,18,28,46,C
IT2023043,3,Software Engineering,18,42,60,B+
IT2023043,4,Artificial Intelligence,18,35,53,B
IT2023043,4,Cloud Computing,17,35,52,B
IT2023043,4,Data Visualization,20,41,61,B+
IT2023043,4,Java Programming,20,44,64,B+
IT2023044,1,Communication Skills,20,39,59,B
IT2023044,1,Digital Electronics,17,47,64,B+
IT2023044,1,Mathematics I,18,40,58,B
IT2023044,1,Python Programming,19,45,64,B+
IT2023044,2,Data Structures,18,40,58,B
IT2023044,2,Database Management Systems,18,46,64,B+
IT2023044,2,Statistics,15,43,58,B
IT2023044,2,Web Development,18,46,64,B+
IT2023044,3,Computer Networks,19,45,64,B+
IT2023044,3,Operating Systems,15,43,58,B
IT2023044,3,Python for Data Analytics,20,44,64,B+
IT2023044,3,Software Engineering,18,46,64,B+
IT2023044,4,Artificial Intelligence,18,45,63,B+
IT2023044,4,Cloud Computing,18,37,55,B
IT2023044,4,Data Visualization,20,47,67,B+
IT2023044,4,Java Programming,15,47,62,B+
IT2023045,1,Communication Skills,11,37,48,C
IT2023045,1,Digital Electronics,13,35,48,C
IT2023045,1,Mathematics I,13,36,49,C
IT2023045,1,Python Programming,10,35,45,C
IT2023045,2,Data Structures,13,32,45,C
IT2023045,2,Database Management Systems,14,28,42,C
IT2023045,2,Statistics,14,39,53,B
IT2023045,2,Web Development,14,35,49,C
IT2023045,3,Computer Networks,11,34,45,C
IT2023045,3,Operating Systems,13,34,47,C
IT2023045,3,Python for Data Analytics,14,36,50,B
IT2023045,3,Software Engineering,12,42,54,B
IT2023045,4,Artificial Intelligence,12,28,40,C
IT2023045,4,Cloud Computing,15,38,53,B
IT2023045,4,Data Visualization,13,34,47,C
IT2023045,4,Java Programming,14,33,47,C
IT2023046,1,Communication Skills,19,49,68,B+
IT2023046,1,Digital Electronics,17,49,66,B+
IT2023046,1,Mathematics I,18,46,64,B+
IT2023046,1,Python Programming,18,41,59,B
IT2023046,2,Data Structures,23,41,64,B+
IT2023046,2,Database Management Systems,15,47,62,B+
IT2023046,2,Statistics,21,42,63,B+
IT2023046,2,Web Development,18,38,56,B
IT2023046,3,Computer Networks,17,45,62,B+
IT2023046,3,Operating Systems,18,51,69,B+
IT2023046,3,Python for Data Analytics,15,45,60,B+
IT2023046,3,Software Engineering,19,40,59,B
IT2023046,4,Artificial Intelligence,22,43,65,B+
IT2023046,4,Cloud Computing,17,44,61,B+
IT2023046,4,Data Visualization,15,46,61,B+
IT2023046,4,Java Programming,20,47,67,B+
IT2023047,1,Communication Skills,18,34,52,B
IT2023047,1,Digital Electronics,18,35,53,B
IT2023047,1,Mathematics I,17,42,59,B
IT2023047,1,Python Programming,17,36,53,B
IT2023047,2,Data Structures,18,35,53,B
IT2023047,2,Database Management Systems,21,32,53,B
IT2023047,2,Statistics,18,34,52,B
IT2023047,2,Web Development,18,38,56,B
IT2023047,3,Computer Networks,17,33,50,B
IT2023047,3,Operating Systems,21,42,63,B+
IT2023047,3,Python for Data Analytics,17,40,57,B
IT2023047,3,Software Engineering,18,40,58,B
IT2023047,4,Artificial Intelligence,22,35,57,B
IT2023047,4,Cloud Computing,18,35,53,B
IT2023047,4,Data Visualization,16,35,51,B
IT2023047,4,Java Programming,17,42,59,B
IT2023048,1,Communication Skills,18,44,62,B+
IT2023048,1,Digital Electronics,19,40,59,B
IT2023048,1,Mathematics I,23,43,66,B+
IT2023048,1,Python Programming,20,42,62,B+
IT2023048,2,Data Structures,21,45,66,B+
IT2023048,2,Database Management Systems,19,46,65,B+
IT2023048,2,Statistics,17,44,61,B+
IT2023048,2,Web Development,18,44,62,B+
IT2023048,3,Computer Networks,18,44,62,B+
IT2023048,3,Operating Systems,18,38,56,B
IT2023048,3,Python for Data Analytics,17,47,64,B+
IT2023048,3,Software Engineering,16,42,58,B
IT2023048,4,Artificial Intelligence,17,44,61,B+
IT2023048,4,Cloud Computing,20,35,55,B
IT2023048,4,Data Visualization,20,46,66,B+
IT2023048,4,Java Programming,18,47,65,B+
IT2023049,1,Communication Skills,20,43,63,B+
IT2023049,1,Digital Electronics,18,42,60,B+
IT2023049,1,Mathematics I,20,42,62,B+
IT2023049,1,Python Programming,19,48,67,B+
IT2023049,2,Data Structures,19,43,62,B+
IT2023049,2,Database Management Systems,20,44,64,B+
IT2023049,2,Statistics,18,38,56,B
IT2023049,2,Web Development,21,44,65,B+
IT2023049,3,Computer Networks,21,41,62,B+
IT2023049,3,Operating Systems,18,46,64,B+
IT2023049,3,Python for Data Analytics,19,40,59,B
IT2023049,3,Software Engineering,18,40,58,B
IT2023049,4,Artificial Intelligence,20,39,59,B
IT2023049,4,Cloud Computing,21,44,65,B+
IT2023049,4,Data Visualization,20,36,56,B
IT2023049,4,Java Programming,16,48,64,B+
IT2023050,1,Communication Skills,18,40,58,B
IT2023050,1,Digital Electronics,19,42,61,B+
IT2023050,1,Mathematics I,16,39,55,B
IT2023050,1,Python Programming,21,40,61,B+
IT2023050,2,Data Structures,17,47,64,B+
IT2023050,2,Database Management Systems,21,40,61,B+
IT2023050,2,Statistics,20,46,66,B+
IT2023050,2,Web Development,18,41,59,B
IT2023050,3,Computer Networks,17,32,49,C
IT2023050,3,Operating Systems,21,43,64,B+
IT2023050,3,Python for Data Analytics,20,41,61,B+
IT2023050,3,Software Engineering,19,39,58,B
IT2023050,4,Artificial Intelligence,20,38,58,B
IT2023050,4,Cloud Computing,17,46,63,B+
IT2023050,4,Data Visualization,22,45,67,B+
IT2023050,4,Java Programming,17,37,54,B
IT2023051,1,Communication Skills,13,36,49,C
IT2023051,1,Digital Electronics,13,36,49,C
IT2023051,1,Mathematics I,14,31,45,C
IT2023051,1,Python Programming,11,31,42,C
IT2023051,2,Data Structures,11,30,41,C
IT2023051,2,Database Management Systems,12,31,43,C
IT2023051,2,Statistics,12,30,42,C
IT2023051,2,Web Development,12,27,39,F
IT2023051,3,Computer Networks,11,39,50,B
IT2023051,3,Operating Systems,14,32,46,C
IT2023051,3,Python for Data Analytics,13,36,49,C
IT2023051,3,Software Engineering,14,27,41,C
IT2023051,4,Artificial Intelligence,16,38,54,B
IT2023051,4,Cloud Computing,10,36,46,C
IT2023051,4,Data Visualization,14,27,41,C
IT2023051,4,Java Programming,12,31,43,C
IT2023052,1,Communication Skills,16,39,55,B
IT2023052,1,Digital Electronics,16,45,61,B+
IT2023052,1,Mathematics I,18,44,62,B+
IT2023052,1,Python Programming,19,37,56,B
IT2023052,2,Data Structures,16,39,55,B
IT2023052,2,Database Management Systems,16,46,62,B+
IT2023052,2,Statistics,17,45,62,B+
IT2023052,2,Web Development,17,44,61,B+
IT2023052,3,Computer Networks,20,44,64,B+
IT2023052,3,Operating Systems,19,38,57,B
IT2023052,3,Python for Data Analytics,14,46,60,B+
IT2023052,3,Software Engineering,17,37,54,B
IT2023052,4,Artificial Intelligence,16,42,58,B
IT2023052,4,Cloud Computing,18,45,63,B+
IT2023052,4,Data Visualization,20,47,67,B+
IT2023052,4,Java Programming,15,37,52,B
IT2023053,1,Communication Skills,19,47,66,B+
IT2023053,1,Digital Electronics,17,39,56,B
IT2023053,1,Mathematics I,15,42,57,B
IT2023053,1,Python Programming,18,38,56,B
IT2023053,2,Data Structures,16,43,59,B
IT2023053,2,Database Management Systems,19,43,62,B+
IT2023053,2,Statistics,20,43,63,B+
IT2023053,2,Web Development,19,40,59,B
IT2023053,3,Computer Networks,16,41,57,B
IT2023053,3,Operating Systems,19,40,59,B
IT2023053,3,Python for Data Analytics,15,40,55,B
IT2023053,3,Software Engineering,19,46,65,B+
IT2023053,4,Artificial Intelligence,20,42,62,B+
IT2023053,4,Cloud Computing,17,45,62,B+
IT2023053,4,Data Visualization,18,40,58,B
IT2023053,4,Java Programming,20,46,66,B+
IT2023054,1,Communication Skills,16,39,55,B
IT2023054,1,Digital Electronics,18,50,68,B+
IT2023054,1,Mathematics I,15,35,50,B
IT2023054,1,Python Programming,17,41,58,B
IT2023054,2,Data Structures,19,45,64,B+
IT2023054,2,Database Management Systems,17,40,57,B
IT2023054,2,Statistics,19,44,63,B+
IT2023054,2,Web Development,16,37,53,B
IT2023054,3,Computer Networks,16,37,53,B
IT2023054,3,Operating Systems,17,38,55,B
IT2023054,3,Python for Data Analytics,18,36,54,B
IT2023054,3,Software Engineering,18,37,55,B
IT2023054,4,Artificial Intelligence,15,41,56,B
IT2023054,4,Cloud Computing,16,46,62,B+
IT2023054,4,Data Visualization,16,40,56,B
IT2023054,4,Java Programming,19,38,57,B
IT2023055,1,Communication Skills,24,50,74,A
IT2023055,1,Digital Electronics,21,47,68,B+
IT2023055,1,Mathematics I,22,54,76,A
IT2023055,1,Python Programming,20,50,70,A
IT2023055,2,Data Structures,24,56,80,A+
IT2023055,2,Database Management Systems,21,52,73,A
IT2023055,2,Statistics,23,58,81,A+
IT2023055,2,Web Development,24,55,79,A
IT2023055,3,Computer Networks,23,62,85,A+
IT2023055,3,Operating Systems,20,55,75,A
IT2023055,3,Python for Data Analytics,22,48,70,A
IT2023055,3,Software Engineering,22,54,76,A
IT2023055,4,Artificial Intelligence,20,55,75,A
IT2023055,4,Cloud Computing,22,56,78,A
IT2023055,4,Data Visualization,23,55,78,A
IT2023055,4,Java Programming,25,54,79,A
IT2023056,1,Communication Skills,26,57,83,A+
IT2023056,1,Digital Electronics,24,56,80,A+
IT2023056,1,Mathematics I,26,56,82,A+
IT2023056,1,Python Programming,24,49,73,A
IT2023056,2,Data Structures,24,62,86,A+
IT2023056,2,Database Management Systems,25,52,77,A
IT2023056,2,Statistics,22,53,75,A
IT2023056,2,Web Development,25,58,83,A+
IT2023056,3,Computer Networks,24,55,79,A
IT2023056,3,Operating Systems,24,55,79,A
IT2023056,3,Python for Data Analytics,21,62,83,A+
IT2023056,3,Software Engineering,24,52,76,A
IT2023056,4,Artificial Intelligence,26,48,74,A
IT2023056,4,Cloud Computing,21,55,76,A
IT2023056,4,Data Visualization,26,58,84,A+
IT2023056,4,Java Programming,26,57,83,A+
IT2023057,1,Communication Skills,19,54,73,A
IT2023057,1,Digital Electronics,21,52,73,A
IT2023057,1,Mathematics I,21,46,67,B+
IT2023057,1,Python Programming,22,51,73,A
IT2023057,2,Data Structures,23,55,78,A
IT2023057,2,Database Management Systems,20,48,68,B+
IT2023057,2,Statistics,23,49,72,A
IT2023057,2,Web Development,24,50,74,A
IT2023057,3,Computer Networks,21,51,72,A
IT2023057,3,Operating Systems,23,48,71,A
IT2023057,3,Python for Data Analytics,22,50,72,A
IT2023057,3,Software Engineering,21,55,76,A
IT2023057,4,Artificial Intelligence,25,49,74,A
IT2023057,4,Cloud Computing,21,54,75,A
IT2023057,4,Data Visualization,20,49,69,B+
IT2023057,4,Java Programming,20,53,73,A
IT2023058,1,Communication Skills,23,55,78,A
IT2023058,1,Digital Electronics,25,61,86,A+
IT2023058,1,Mathematics I,25,63,88,A+
IT2023058,1,Python Programming,25,59,84,A+
IT2023058,2,Data Structures,28,62,90,O
IT2023058,2,Database Management Systems,27,58,85,A+
IT2023058,2,Statistics,27,65,92,O
IT2023058,2,Web Development,25,60,85,A+
IT2023058,3,Computer Networks,28,64,92,O
IT2023058,3,Operating Systems,26,67,93,O
IT2023058,3,Python for Data Analytics,27,69,96,O
IT2023058,3,Software Engineering,24,58,82,A+
IT2023058,4,Artificial Intelligence,27,60,87,A+
IT2023058,4,Cloud Computing,27,60,87,A+
IT2023058,4,Data Visualization,28,70,98,O
IT2023058,4,Java Programming,24,65,89,A+
IT2023059,1,Communication Skills,17,41,58,B
IT2023059,1,Digital Electronics,17,38,55,B
IT2023059,1,Mathematics I,19,38,57,B
IT2023059,1,Python Programming,20,47,67,B+
IT2023059,2,Data Structures,21,46,67,B+
IT2023059,2,Database Management Systems,20,44,64,B+
IT2023059,2,Statistics,20,37,57,B
IT2023059,2,Web Development,18,42,60,B+
