Roll_No,Semester,Subject,Attendance
IT2025009,1,Python Programming,77.2
IT2025009,2,Data Structures,78.0
IT2025009,2,Database Management Systems,70.0
IT2025009,2,Statistics,86.0
IT2025009,2,Web Development,73.0
IT2025010,1,Communication Skills,95.3
IT2025010,1,Digital Electronics,98.0
IT2025010,1,Mathematics I,93.3
IT2025010,1,Python Programming,98.0
IT2025010,2,Data Structures,97.0
IT2025010,2,Database Management Systems,97.0
IT2025010,2,Statistics,92.0
IT2025010,2,Web Development,97.0
IT2025011,1,Communication Skills,77.1
IT2025011,1,Digital Electronics,79.8
IT2025011,1,Mathematics I,80.4
IT2025011,1,Python Programming,73.3
IT2025011,2,Data Structures,84.0
IT2025011,2,Database Management Systems,80.0
IT2025011,2,Statistics,72.0
IT2025011,2,Web Development,75.0
IT2025012,1,Communication Skills,82.4
IT2025012,1,Digital Electronics,83.9
IT2025012,1,Mathematics I,83.4
IT2025012,1,Python Programming,82.9
IT2025012,2,Data Structures,81.0
IT2025012,2,Database Management Systems,76.0
IT2025012,2,Statistics,85.0
IT2025012,2,Web Development,87.0
IT2025013,1,Communication Skills,99.0
IT2025013,1,Digital Electronics,99.0
IT2025013,1,Mathematics I,97.6
IT2025013,1,Python Programming,99.0
IT2025013,2,Data Structures,97.0
IT2025013,2,Database Management Systems,99.0
IT2025013,2,Statistics,94.0
IT2025013,2,Web Development,98.0
IT2025014,1,Communication Skills,72.1
IT2025014,1,Digital Electronics,73.3
IT2025014,1,Mathematics I,70.3
IT2025014,1,Python Programming,67.7
IT2025014,2,Data Structures,73.0
IT2025014,2,Database Management Systems,70.0
IT2025014,2,Statistics,74.0
IT2025014,2,Web Development,64.0
IT2025015,1,Communication Skills,73.7
IT2025015,1,Digital Electronics,71.8
IT2025015,1,Mathematics I,79.2
IT2025015,1,Python Programming,75.3
IT2025015,2,Data Structures,74.0
IT2025015,2,Database Management Systems,71.0
IT2025015,2,Statistics,74.0
IT2025015,2,Web Development,75.0
IT2025016,1,Communication Skills,93.6
IT2025016,1,Digital Electronics,91.1
IT2025016,1,Mathematics I,87.3
IT2025016,1,Python Programming,89.8
IT2025016,2,Data Structures,87.0
IT2025016,2,Database Management Systems,95.0
IT2025016,2,Statistics,85.0
IT2025016,2,Web Development,86.0
IT2025017,1,Communication Skills,96.6
IT2025017,1,Digital Electronics,96.4
IT2025017,1,Mathematics I,92.8
IT2025017,1,Python Programming,92.7
IT2025017,2,Data Structures,99.0
IT2025017,2,Database Management Systems,98.0
IT2025017,2,Statistics,99.0
IT2025017,2,Web Development,92.0
IT2025018,1,Communication Skills,77.5
IT2025018,1,Digital Electronics,78.7
IT2025018,1,Mathematics I,76.2
IT2025018,1,Python Programming,79.2
IT2025018,2,Data Structures,88.0
IT2025018,2,Database Management Systems,70.0
IT2025018,2,Statistics,88.0
IT2025018,2,Web Development,76.0
IT2025019,1,Communication Skills,78.3
IT2025019,1,Digital Electronics,77.6
IT2025019,1,Mathematics I,83.3
IT2025019,1,Python Programming,71.3
IT2025019,2,Data Structures,80.0
IT2025019,2,Database Management Systems,80.0
IT2025019,2,Statistics,80.0
IT2025019,2,Web Development,67.0
IT2025020,1,Communication Skills,76.1
IT2025020,1,Digital Electronics,80.4
IT2025020,1,Mathematics I,79.5
IT2025020,1,Python Programming,79.6
IT2025020,2,Data Structures,84.0
IT2025020,2,Database Management Systems,71.0
IT2025020,2,Statistics,83.0
IT2025020,2,Web Development,76.0
IT2025021,1,Communication Skills,78.4
IT2025021,1,Digital Electronics,81.2
IT2025021,1,Mathematics I,77.1
IT2025021,1,Python Programming,76.4
IT2025021,2,Data Structures,74.0
IT2025021,2,Database Management Systems,80.0
IT2025021,2,Statistics,74.0
IT2025021,2,Web Development,87.0
IT2025022,1,Communication Skills,70.2
IT2025022,1,Digital Electronics,68.6
IT2025022,1,Mathematics I,73.0
IT2025022,1,Python Programming,67.0
IT2025022,2,Data Structures,67.0
IT2025022,2,Database Management Systems,68.0
IT2025022,2,Statistics,64.0
IT2025022,2,Web Development,69.0
IT2025023,1,Communication Skills,68.6
IT2025023,1,Digital Electronics,72.6
IT2025023,1,Mathematics I,72.3
IT2025023,1,Python Programming,63.7
IT2025023,2,Data Structures,79.0
IT2025023,2,Database Management Systems,65.0
IT2025023,2,Statistics,70.0
IT2025023,2,Web Development,65.0
IT2025024,1,Communication Skills,81.9
IT2025024,1,Digital Electronics,81.1
IT2025024,1,Mathematics I,86.4
IT2025024,1,Python Programming,79.8
IT2025024,2,Data Structures,84.0
IT2025024,2,Database Management Systems,85.0
IT2025024,2,Statistics,82.0
IT2025024,2,Web Development,76.0
IT2025025,1,Communication Skills,70.4
IT2025025,1,Digital Electronics,70.4
IT2025025,1,Mathematics I,67.7
IT2025025,1,Python Programming,71.7
IT2025025,2,Data Structures,61.0
IT2025025,2,Database Management Systems,79.0
IT2025025,2,Statistics,77.0
IT2025025,2,Web Development,63.0
IT2025026,1,Communication Skills,79.7
IT2025026,1,Digital Electronics,80.6
IT2025026,1,Mathematics I,82.7
IT2025026,1,Python Programming,88.6
IT2025026,2,Data Structures,78.0
IT2025026,2,Database Management Systems,82.0
IT2025026,2,Statistics,82.0
IT2025026,2,Web Development,87.0
IT2025027,1,Communication Skills,91.4
IT2025027,1,Digital Electronics,88.3
IT2025027,1,Mathematics I,96.1
IT2025027,1,Python Programming,93.4
IT2025027,2,Data Structures,90.0
IT2025027,2,Database Management Systems,88.0
IT2025027,2,Statistics,94.0
IT2025027,2,Web Development,95.0
IT2025028,1,Communication Skills,75.1
IT2025028,1,Digital Electronics,79.8
IT2025028,1,Mathematics I,78.4
IT2025028,1,Python Programming,73.5
IT2025028,2,Data Structures,73.0
IT2025028,2,Database Management Systems,80.0
IT2025028,2,Statistics,74.0
IT2025028,2,Web Development,86.0
IT2025029,1,Communication Skills,96.1
IT2025029,1,Digital Electronics,96.1
IT2025029,1,Mathematics I,99.0
IT2025029,1,Python Programming,93.1
IT2025029,2,Data Structures,90.0
IT2025029,2,Database Management Systems,95.0
IT2025029,2,Statistics,98.0
IT2025029,2,Web Development,99.0
IT2025030,1,Communication Skills,71.2
IT2025030,1,Digital Electronics,72.2
IT2025030,1,Mathematics I,66.7
IT2025030,1,Python Programming,69.1
IT2025030,2,Data Structures,70.0
IT2025030,2,Database Management Systems,72.0
IT2025030,2,Statistics,70.0
IT2025030,2,Web Development,76.0
IT2025031,1,Communication Skills,70.9
IT2025031,1,Digital Electronics,67.3
IT2025031,1,Mathematics I,62.5
IT2025031,1,Python Programming,67.5
IT2025031,2,Data Structures,78.0
IT2025031,2,Database Management Systems,60.0
IT2025031,2,Statistics,63.0
IT2025031,2,Web Development,69.0
IT2025032,1,Communication Skills,93.8
IT2025032,1,Digital Electronics,92.3
IT2025032,1,Mathematics I,98.3
IT2025032,1,Python Programming,93.9
IT2025032,2,Data Structures,99.0
IT2025032,2,Database Management Systems,100.0
IT2025032,2,Statistics,90.0
IT2025032,2,Web Development,92.0
IT2025033,1,Communication Skills,86.7
IT2025033,1,Digital Electronics,85.2
IT2025033,1,Mathematics I,92.5
IT2025033,1,Python Programming,88.6
IT2025033,2,Data Structures,93.0
IT2025033,2,Database Management Systems,84.0
IT2025033,2,Statistics,85.0
IT2025033,2,Web Development,93.0
IT2025034,1,Communication Skills,79.1
IT2025034,1,Digital Electronics,80.1
IT2025034,1,Mathematics I,80.4
IT2025034,1,Python Programming,84.4
IT2025034,2,Data Structures,70.0
IT2025034,2,Database Management Systems,83.0
IT2025034,2,Statistics,76.0
IT2025034,2,Web Development,89.0
IT2025035,1,Communication Skills,80.0
IT2025035,1,Digital Electronics,76.8
IT2025035,1,Mathematics I,75.8
IT2025035,1,Python Programming,73.6
IT2025035,2,Data Structures,71.0
IT2025035,2,Database Management Systems,76.0
IT2025035,2,Statistics,85.0
IT2025035,2,Web Development,75.0
IT2025036,1,Communication Skills,74.2
IT2025036,1,Digital Electronics,77.0
IT2025036,1,Mathematics I,74.3
IT2025036,1,Python Programming,75.3
IT2025036,2,Data Structures,80.0
IT2025036,2,Database Management Systems,78.0
IT2025036,2,Statistics,77.0
IT2025036,2,Web Development,79.0
IT2025037,1,Communication Skills,89.0
IT2025037,1,Digital Electronics,91.8
IT2025037,1,Mathematics I,90.9
IT2025037,1,Python Programming,83.6
IT2025037,2,Data Structures,94.0
IT2025037,2,Database Management Systems,93.0
IT2025037,2,Statistics,87.0
IT2025037,2,Web Development,90.0
IT2025038,1,Communication Skills,90.7
IT2025038,1,Digital Electronics,84.9
IT2025038,1,Mathematics I,84.5
IT2025038,1,Python Programming,87.9
IT2025038,2,Data Structures,86.0
IT2025038,2,Database Management Systems,92.0
IT2025038,2,Statistics,88.0
IT2025038,2,Web Development,94.0
IT2025039,1,Communication Skills,88.2
IT2025039,1,Digital Electronics,87.3
IT2025039,1,Mathematics I,92.7
IT2025039,1,Python Programming,90.0
IT2025039,2,Data Structures,86.0
IT2025039,2,Database Management Systems,93.0
IT2025039,2,Statistics,89.0
IT2025039,2,Web Development,93.0
IT2025040,1,Communication Skills,65.0
IT2025040,1,Digital Electronics,65.2
IT2025040,1,Mathematics I,67.2
IT2025040,1,Python Programming,66.7
IT2025040,2,Data Structures,66.0
IT2025040,2,Database Management Systems,77.0
IT2025040,2,Statistics,63.0
IT2025040,2,Web Development,61.0
IT2025041,1,Communication Skills,73.5
IT2025041,1,Digital Electronics,70.4
IT2025041,1,Mathematics I,74.2
IT2025041,1,Python Programming,69.5
IT2025041,2,Data Structures,80.0
IT2025041,2,Database Management Systems,63.0
IT2025041,2,Statistics,75.0
IT2025041,2,Web Development,64.0
IT2025042,1,Communication Skills,80.3
IT2025042,1,Digital Electronics,79.2
IT2025042,1,Mathematics I,81.9
IT2025042,1,Python Programming,79.2
IT2025042,2,Data Structures,75.0
IT2025042,2,Database Management Systems,85.0
IT2025042,2,Statistics,76.0
IT2025042,2,Web Development,79.0
IT2025043,1,Communication Skills,63.9
IT2025043,1,Digital Electronics,68.1
IT2025043,1,Mathematics I,67.6
IT2025043,1,Python Programming,69.7
IT2025043,2,Data Structures,62.0
IT2025043,2,Database Management Systems,61.0
IT2025043,2,Statistics,65.0
IT2025043,2,Web Development,72.0
IT2025044,1,Communication Skills,86.7
IT2025044,1,Digital Electronics,86.2
IT2025044,1,Mathematics I,90.3
IT2025044,1,Python Programming,83.5
IT2025044,2,Data Structures,84.0
IT2025044,2,Database Management Systems,82.0
IT2025044,2,Statistics,91.0
IT2025044,2,Web Development,87.0
IT2025045,1,Communication Skills,75.0
IT2025045,1,Digital Electronics,76.8
IT2025045,1,Mathematics I,71.1
IT2025045,1,Python Programming,75.1
IT2025045,2,Data Structures,80.0
IT2025045,2,Database Management Systems,75.0
IT2025045,2,Statistics,76.0
IT2025045,2,Web Development,66.0
IT2025046,1,Communication Skills,69.9
IT2025046,1,Digital Electronics,63.5
IT2025046,1,Mathematics I,66.1
IT2025046,1,Python Programming,62.3
IT2025046,2,Data Structures,65.0
IT2025046,2,Database Management Systems,68.0
IT2025046,2,Statistics,70.0
IT2025046,2,Web Development,66.0
IT2025047,1,Communication Skills,96.5
IT2025047,1,Digital Electronics,94.8
IT2025047,1,Mathematics I,89.3
IT2025047,1,Python Programming,89.9
IT2025047,2,Data Structures,96.0
IT2025047,2,Database Management Systems,91.0
IT2025047,2,Statistics,92.0
IT2025047,2,Web Development,95.0
IT2025048,1,Communication Skills,70.7
IT2025048,1,Digital Electronics,70.8
IT2025048,1,Mathematics I,72.3
IT2025048,1,Python Programming,80.1
IT2025048,2,Data Structures,68.0
IT2025048,2,Database Management Systems,74.0
IT2025048,2,Statistics,69.0
IT2025048,2,Web Development,80.0
IT2025049,1,Communication Skills,87.5
IT2025049,1,Digital Electronics,83.9
IT2025049,1,Mathematics I,88.5
IT2025049,1,Python Programming,81.7
IT2025049,2,Data Structures,82.0
IT2025049,2,Database Management Systems,89.0
IT2025049,2,Statistics,88.0
IT2025049,2,Web Development,93.0
IT2025050,1,Communication Skills,79.3
IT2025050,1,Digital Electronics,81.3
IT2025050,1,Mathematics I,81.5
IT2025050,1,Python Programming,82.2
IT2025050,2,Data Structures,73.0
IT2025050,2,Database Management Systems,89.0
IT2025050,2,Statistics,74.0
IT2025050,2,Web Development,84.0
IT2025051,1,Communication Skills,87.4
IT2025051,1,Digital Electronics,79.3
IT2025051,1,Mathematics I,88.8
IT2025051,1,Python Programming,81.5
IT2025051,2,Data Structures,87.0
IT2025051,2,Database Management Systems,87.0
IT2025051,2,Statistics,77.0
IT2025051,2,Web Development,84.0
IT2025052,1,Communication Skills,85.8
IT2025052,1,Digital Electronics,85.3
IT2025052,1,Mathematics I,86.7
IT2025052,1,Python Programming,86.1
IT2025052,2,Data Structures,88.0
IT2025052,2,Database Management Systems,87.0
IT2025052,2,Statistics,87.0
IT2025052,2,Web Development,80.0
IT2025053,1,Communication Skills,85.8
IT2025053,1,Digital Electronics,81.4
IT2025053,1,Mathematics I,80.1
IT2025053,1,Python Programming,78.0
IT2025053,2,Data Structures,76.0
IT2025053,2,Database Management Systems,86.0
IT2025053,2,Statistics,71.0
IT2025053,2,Web Development,86.0
IT2025054,1,Communication Skills,96.5
IT2025054,1,Digital Electronics,92.7
IT2025054,1,Mathematics I,91.1
IT2025054,1,Python Programming,99.0
IT2025054,2,Data Structures,99.0
IT2025054,2,Database Management Systems,100.0
IT2025054,2,Statistics,90.0
IT2025054,2,Web Development,90.0
IT2025055,1,Communication Skills,89.9
IT2025055,1,Digital Electronics,85.0
IT2025055,1,Mathematics I,84.3
IT2025055,1,Python Programming,93.6
IT2025055,2,Data Structures,91.0
IT2025055,2,Database Management Systems,88.0
IT2025055,2,Statistics,90.0
IT2025055,2,Web Development,89.0
IT2025056,1,Communication Skills,92.1
IT2025056,1,Digital Electronics,92.9
IT2025056,1,Mathematics I,95.3
IT2025056,1,Python Programming,93.4
IT2025056,2,Data Structures,88.0
IT2025056,2,Database Management Systems,94.0
IT2025056,2,Statistics,88.0
IT2025056,2,Web Development,89.0
IT2025057,1,Communication Skills,82.4
IT2025057,1,Digital Electronics,80.5
IT2025057,1,Mathematics I,78.9
IT2025057,1,Python Programming,74.6
IT2025057,2,Data Structures,72.0
IT2025057,2,Database Management Systems,81.0
IT2025057,2,Statistics,87.0
IT2025057,2,Web Development,74.0
IT2025058,1,Communication Skills,80.0
IT2025058,1,Digital Electronics,78.4
IT2025058,1,Mathematics I,83.1
IT2025058,1,Python Programming,80.8
IT2025058,2,Data Structures,70.0
IT2025058,2,Database Management Systems,84.0
IT2025058,2,Statistics,82.0
IT2025058,2,Web Development,84.0
IT2025059,1,Communication Skills,75.8
IT2025059,1,Digital Electronics,78.6
IT2025059,1,Mathematics I,78.1
IT2025059,1,Python Programming,74.6
IT2025059,2,Data Structures,78.0
IT2025059,2,Database Management Systems,73.0
IT2025059,2,Statistics,83.0
IT2025059,2,Web Development,76.0
IT2025060,1,Communication Skills,76.1
IT2025060,1,Digital Electronics,70.5
IT2025060,1,Mathematics I,70.3
IT2025060,1,Python Programming,69.8
IT2025060,2,Data Structures,79.0
IT2025060,2,Database Management Systems,79.0
IT2025060,2,Statistics,61.0
IT2025060,2,Web Development,67.0
IT2026001,1,Communication Skills,74.0
IT2026001,1,Digital Electronics,71.0
IT2026001,1,Mathematics I,76.0
IT2026001,1,Python Programming,77.0
IT2026002,1,Communication Skills,79.0
IT2026002,1,Digital Electronics,83.0
IT2026002,1,Mathematics I,81.0
IT2026002,1,Python Programming,84.0
IT2026003,1,Communication Skills,75.0
IT2026003,1,Digital Electronics,85.0
IT2026003,1,Mathematics I,86.0
IT2026003,1,Python Programming,74.0
IT2026004,1,Communication Skills,93.0
IT2026004,1,Digital Electronics,98.0
IT2026004,1,Mathematics I,97.0
IT2026004,1,Python Programming,95.0
IT2026005,1,Communication Skills,81.0
IT2026005,1,Digital Electronics,82.0
IT2026005,1,Mathematics I,87.0
IT2026005,1,Python Programming,82.0
IT2026006,1,Communication Skills,77.0
IT2026006,1,Digital Electronics,84.0
IT2026006,1,Mathematics I,89.0
IT2026006,1,Python Programming,77.0
IT2026007,1,Communication Skills,85.0
IT2026007,1,Digital Electronics,77.0
IT2026007,1,Mathematics I,71.0
IT2026007,1,Python Programming,83.0
IT2026008,1,Communication Skills,99.0
IT2026008,1,Digital Electronics,96.0
IT2026008,1,Mathematics I,100.0
IT2026008,1,Python Programming,96.0
IT2026009,1,Communication Skills,84.0
IT2026009,1,Digital Electronics,81.0
IT2026009,1,Mathematics I,71.0
IT2026009,1,Python Programming,85.0
IT2026010,1,Communication Skills,68.0
IT2026010,1,Digital Electronics,74.0
IT2026010,1,Mathematics I,71.0
IT2026010,1,Python Programming,71.0
IT2026011,1,Communication Skills,94.0
IT2026011,1,Digital Electronics,84.0
IT2026011,1,Mathematics I,91.0
IT2026011,1,Python Programming,85.0
IT2026012,1,Communication Skills,74.0
IT2026012,1,Digital Electronics,74.0
IT2026012,1,Mathematics I,76.0
IT2026012,1,Python Programming,87.0
IT2026013,1,Communication Skills,81.0
IT2026013,1,Digital Electronics,80.0
IT2026013,1,Mathematics I,70.0
IT2026013,1,Python Programming,78.0
IT2026014,1,Communication Skills,83.0
IT2026014,1,Digital Electronics,89.0
IT2026014,1,Mathematics I,93.0
IT2026014,1,Python Programming,86.0
IT2026015,1,Communication Skills,71.0
IT2026015,1,Digital Electronics,70.0
IT2026015,1,Mathematics I,86.0
IT2026015,1,Python Programming,81.0
IT2026016,1,Communication Skills,84.0
IT2026016,1,Digital Electronics,80.0
IT2026016,1,Mathematics I,73.0
IT2026016,1,Python Programming,82.0
IT2026017,1,Communication Skills,89.0
IT2026017,1,Digital Electronics,86.0
IT2026017,1,Mathematics I,88.0
IT2026017,1,Python Programming,74.0
IT2026018,1,Communication Skills,67.0
IT2026018,1,Digital Electronics,74.0
IT2026018,1,Mathematics I,66.0
IT2026018,1,Python Programming,63.0
IT2026019,1,Communication Skills,86.0
IT2026019,1,Digital Electronics,92.0
IT2026019,1,Mathematics I,88.0
IT2026019,1,Python Programming,93.0
IT2026020,1,Communication Skills,93.0
IT2026020,1,Digital Electronics,94.0
IT2026020,1,Mathematics I,83.0
IT2026020,1,Python Programming,83.0
IT2026021,1,Communication Skills,83.0
IT2026021,1,Digital Electronics,95.0
IT2026021,1,Mathematics I,90.0
IT2026021,1,Python Programming,82.0
IT2026022,1,Communication Skills,92.0
IT2026022,1,Digital Electronics,93.0
IT2026022,1,Mathematics I,95.0
IT2026022,1,Python Programming,90.0
IT2026023,1,Communication Skills,83.0
IT2026023,1,Digital Electronics,78.0
IT2026023,1,Mathematics I,78.0
IT2026023,1,Python Programming,87.0
IT2026024,1,Communication Skills,84.0
IT2026024,1,Digital Electronics,91.0
IT2026024,1,Mathematics I,87.0
IT2026024,1,Python Programming,86.0
IT2026025,1,Communication Skills,83.0
IT2026025,1,Digital Electronics,75.0
IT2026025,1,Mathematics I,86.0
IT2026025,1,Python Programming,74.0
IT2026026,1,Communication Skills,89.0
IT2026026,1,Digital Electronics,72.0
IT2026026,1,Mathematics I,74.0
IT2026026,1,Python Programming,80.0
IT2026027,1,Communication Skills,94.0
IT2026027,1,Digital Electronics,95.0
IT2026027,1,Mathematics I,99.0
IT2026027,1,Python Programming,100.0
IT2026028,1,Communication Skills,90.0
IT2026028,1,Digital Electronics,99.0
IT2026028,1,Mathematics I,98.0
IT2026028,1,Python Programming,94.0
IT2026029,1,Communication Skills,70.0
IT2026029,1,Digital Electronics,75.0
IT2026029,1,Mathematics I,64.0
IT2026029,1,Python Programming,66.0
IT2026030,1,Communication Skills,82.0
IT2026030,1,Digital Electronics,70.0
IT2026030,1,Mathematics I,77.0
IT2026030,1,Python Programming,74.0
IT2026031,1,Communication Skills,73.0
IT2026031,1,Digital Electronics,80.0
IT2026031,1,Mathematics I,82.0
IT2026031,1,Python Programming,80.0
IT2026032,1,Communication Skills,73.0
IT2026032,1,Digital Electronics,88.0
IT2026032,1,Mathematics I,81.0
IT2026032,1,Python Programming,89.0
IT2026033,1,Communication Skills,80.0
IT2026033,1,Digital Electronics,86.0
IT2026033,1,Mathematics I,79.0
IT2026033,1,Python Programming,72.0
IT2026034,1,Communication Skills,93.0
IT2026034,1,Digital Electronics,95.0
IT2026034,1,Mathematics I,94.0
IT2026034,1,Python Programming,90.0
IT2026035,1,Communication Skills,74.0
IT2026035,1,Digital Electronics,85.0
IT2026035,1,Mathematics I,76.0
IT2026035,1,Python Programming,73.0
IT2026036,1,Communication Skills,80.0
IT2026036,1,Digital Electronics,74.0
IT2026036,1,Mathematics I,78.0
IT2026036,1,Python Programming,78.0
IT2026037,1,Communication Skills,86.0
IT2026037,1,Digital Electronics,84.0
IT2026037,1,Mathematics I,78.0
IT2026037,1,Python Programming,84.0
IT2026038,1,Communication Skills,91.0
IT2026038,1,Digital Electronics,88.0
IT2026038,1,Mathematics I,83.0
IT2026038,1,Python Programming,82.0
IT2026039,1,Communication Skills,89.0
IT2026039,1,Digital Electronics,74.0
IT2026039,1,Mathematics I,88.0
IT2026039,1,Python Programming,87.0
IT2026040,1,Communication Skills,65.0
IT2026040,1,Digital Electronics,74.0
IT2026040,1,Mathematics I,62.0
IT2026040,1,Python Programming,63.0
IT2026041,1,Communication Skills,83.0
IT2026041,1,Digital Electronics,89.0
IT2026041,1,Mathematics I,81.0
IT2026041,1,Python Programming,86.0
IT2026042,1,Communication Skills,78.0
IT2026042,1,Digital Electronics,72.0
IT2026042,1,Mathematics I,73.0
IT2026042,1,Python Programming,80.0
IT2026043,1,Communication Skills,87.0
IT2026043,1,Digital Electronics,80.0
IT2026043,1,Mathematics I,89.0
IT2026043,1,Python Programming,79.0
IT2026044,1,Communication Skills,60.0
IT2026044,1,Digital Electronics,65.0
IT2026044,1,Mathematics I,73.0
IT2026044,1,Python Programming,76.0
IT2026045,1,Communication Skills,79.0
IT2026045,1,Digital Electronics,87.0
IT2026045,1,Mathematics I,74.0
IT2026045,1,Python Programming,85.0
IT2026046,1,Communication Skills,65.0
IT2026046,1,Digital Electronics,74.0
IT2026046,1,Mathematics I,72.0
IT2026046,1,Python Programming,70.0
IT2026047,1,Communication Skills,84.0
IT2026047,1,Digital Electronics,77.0
IT2026047,1,Mathematics I,89.0
IT2026047,1,Python Programming,81.0
IT2026048,1,Communication Skills,79.0
IT2026048,1,Digital Electronics,86.0
IT2026048,1,Mathematics I,88.0
IT2026048,1,Python Programming,85.0
IT2026049,1,Communication Skills,75.0
IT2026049,1,Digital Electronics,63.0
IT2026049,1,Mathematics I,68.0
IT2026049,1,Python Programming,66.0
IT2026050,1,Communication Skills,86.0
IT2026050,1,Digital Electronics,84.0
IT2026050,1,Mathematics I,83.0
IT2026050,1,Python Programming,95.0
IT2026051,1,Communication Skills,82.0
IT2026051,1,Digital Electronics,87.0
IT2026051,1,Mathematics I,87.0
IT2026051,1,Python Programming,83.0
IT2026052,1,Communication Skills,95.0
IT2026052,1,Digital Electronics,87.0
IT2026052,1,Mathematics I,82.0
IT2026052,1,Python Programming,83.0
IT2026053,1,Communication Skills,85.0
IT2026053,1,Digital Electronics,70.0
IT2026053,1,Mathematics I,85.0
IT2026053,1,Python Programming,71.0
IT2026054,1,Communication Skills,79.0
IT2026054,1,Digital Electronics,73.0
IT2026054,1,Mathematics I,74.0
IT2026054,1,Python Programming,78.0
IT2026055,1,Communication Skills,87.0
IT2026055,1,Digital Electronics,86.0
IT2026055,1,Mathematics I,73.0
IT2026055,1,Python Programming,83.0
IT2026056,1,Communication Skills,88.0
IT2026056,1,Digital Electronics,72.0
IT2026056,1,Mathematics I,70.0
IT2026056,1,Python Programming,74.0
IT2026057,1,Communication Skills,82.0
IT2026057,1,Digital Electronics,70.0
IT2026057,1,Mathematics I,85.0
IT2026057,1,Python Programming,86.0
IT2026058,1,Communication Skills,78.0
IT2026058,1,Digital Electronics,61.0
IT2026058,1,Mathematics I,80.0
IT2026058,1,Python Programming,62.0
IT2026059,1,Communication Skills,89.0
IT2026059,1,Digital Electronics,92.0
IT2026059,1,Mathematics I,84.0
IT2026059,1,Python Programming,87.0
IT2026060,1,Communication Skills,76.0
IT2026060,1,Digital Electronics,76.0
IT2026060,1,Mathematics I,84.0
IT2026060,1,Python Programming,74.0
